REGION VIII,07ETH0015X,TELEBACHILLERATO NUM. 15 16 DE SEPTIEMBRE,48,JUAREZ,16,MARIO AGUILERA DORANTES,MARIO AGUILERA DORANTES,0,,,3,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION XIII,07ETH0016W,TELEBACHILLERATO NUM. 16 ISAAC NEWTON,16,CATAZAJA,17,EL PARAISO,EL PARAISO,0,,,8,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION XIII,07ETH0019T,TELEBACHILLERATO NUM. 19 HEROES DE LA PATRIA,65,PALENQUE,11,BAJADAS GRANDES,BAJADAS GRANDES,0,,,8,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION XIII,07ETH0020I,TELEBACHILLERATO NUM. 20 MANUEL SANDOVAL VALLARTA,65,PALENQUE,23,LA CASCADA,LA CASCADA,0,,,8,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION XIII,07ETH0021H,TELEBACHILLERATO NUM. 21 BENITO JUAREZ GARCIA,65,PALENQUE,101,REFORMA AGRARIA (CHINIQUIJA),REFORMA AGRARIA (CHINIQUIJA),0,,,8,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION XIV,07ETH0022G,TELEBACHILLERATO NUM. 22 JEAN PIAGET,96,TILA,105,NUEVO LIMAR,NUEVO LIMAR,0,,,2,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION XIV,07ETH0023F,TELEBACHILLERATO NUM. 23 PAULO FREIRE,96,TILA,48,NUEVA ESPERANZA,NUEVA ESPERANZA,0,,,2,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION XIV,07ETH0024E,TELEBACHILLERATO NUM. 24 FRAY BARTOLOME DE LAS CASAS,100,TUMBALA,17,CUCTIEPA,CUTIEPA,0,,,2,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION XIV,07ETH0025D,TELEBACHILLERATO NUM. 25 INDEPENDENCIA DE 1810,100,TUMBALA,1,TUMBALA,CARRETERA YAJALON-TUMBALA KM. 22,0,,,2,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION XI,07ETH0026C,TELEBACHILLERATO NUM. 26 IGNACIO MANUEL ALTAMIRANO,36,LA GRANDEZA,2,LLANO GRANDE,LLANO GRANDE,0,,,1,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION XI,07ETH0027B,TELEBACHILLERATO NUM. 27 FRANCISCO GONZALEZ BOCANEGRA,80,SILTEPEC,2,ANGEL DIAZ,ANGEL DIAZ,0,,,1,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION XI,07ETH0028A,TELEBACHILLERATO NUM. 28 ISMAEL MENDOZA SANCHEZ,57,MOTOZINTLA,47,FRANCISCO I. MADERO,FRANCISCO INDALECIO MADERO,0,,,1,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION XI,07ETH0029Z,TELEBACHILLERATO NUM. 29 ANTONIO MACHADO RUIZ,57,MOTOZINTLA,76,NUEVA MARAVILLAS,NUEVA MARAVILLAS,0,,,1,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION XI,07ETH0030P,TELEBACHILLERATO NUM. 30 ROSARIO CASTELLANOS FIGUEROA,11,BELLA VISTA,15,LA RINCONADA,LA RINCONADA,0,,,1,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION VIII,07ETH0032N,TELEBACHILLERATO NUM. 32 OTILIO MONTAÑO,84,SOLOSUCHIAPA,5,CERRO LAS CAMPANAS,CERRO LAS CAMPANAS,0,,,3,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION III,07ETH0033M,TELEBACHILLERATO NUM. 33 EL PORVENIR,92,TECPATAN,96,EL PORVENIR,EL PORVENIR,0,,,0,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION VIII,07ETH0034L,TELEBACHILLERATO NUM. 36 LUIS DONALDO COLOSIO MURRIETA,68,PICHUCALCO,21,TECTUAPAN,TECTUAPAN,0,,,3,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION VI,07ETH0035K,TELEBACHILLERATO NUM. 37 5 DE FEBRERO,117,MONTECRISTO DE GUERRERO,1,MONTECRISTO DE GUERRERO,MONTECRISTO DE GUERRERO,0,,,12,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION VIII,07ETH0036J,TELEBACHILLERATO NUM. 38 THOMAS ALVA EDISON,48,JUAREZ,27,SANTA TERESA 1RA. SECCION,SANTA TERESA PRIMERA SECCION,0,,,3,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION VIII,07ETH0037I,TELEBACHILLERATO NUM. 39 ESTACION LA CRIMEA,68,PICHUCALCO,18,PLATANAR ABAJO 1RA. SECCION (LA CRIMEA),ESTACION FF.CC. LA CRIMEA (FUSIONADA),0,,,3,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION VIII,07ETH0038H,TELEBACHILLERATO NUM. 40 JAIME SABINES GUTIERREZ,5,AMATAN,1,AMATAN,AMATAN,0,,,3,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION VIII,07ETH0039G,TELEBACHILLERATO NUM. 41 ANGEL ALBINO CORZO,84,SOLOSUCHIAPA,1,SOLOSUCHIAPA,CARRETERA IXTACOMITAN-SOLOSUCHIAPA KM. 16,0,,,3,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION VIII,07ETH0041V,TELEBACHILLERATO NUM. 35 CARLOS PELLICER CAMARA,88,SUNUAPA,1,SUNUAPA,SUNUAPA,0,,,3,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION VII,07ETH0042U,TELEBACHILLERATO NUM. 34 DIEGO RIVERA,67,PANTEPEC,1,PANTEPEC,CARRETERA TAPALA-PANTEPEC KM. 6,0,,,3,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION III,07ETH0044S,TELEBACHILLERATO NUM. 56 SAMUEL LEON BRINDIS,92,TECPATAN,20,LUIS ESPINOSA,LUIS ESPINOSA,0,,,0,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION XI,07ETH0045R,TELEBACHILLERATO NUM. 55 GUILLERMO GONZALEZ CAMARENA,34,FRONTERA COMALAPA,78,SAN CARALAMPIO,SAN CARALAMPIO,0,,,1,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION XI,07ETH0046Q,TELEBACHILLERATO NUM. 54 MIGUEL HIDALGO Y COSTILLA,34,FRONTERA COMALAPA,41,NUEVA INDEPENDENCIA (LAJERIO),LA NUEVA INDEPENDENCIA,0,,,1,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION XI,07ETH0047P,TELEBACHILLERATO NUM. 53 EMILIANO ZAPATA SALAZAR,34,FRONTERA COMALAPA,42,NUEVA LIBERTAD,NUEVA LIBERTAD,0,,,1,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION VIII,07ETH0048O,TELEBACHILLERATO NUM. 52 20 DE NOVIEMBRE,62,OSTUACAN,19,PLAN DE AYALA,PLAN DE AYALA,0,,,3,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION IV,07ETH0050C,TELEBACHILLERATO NUM. 50 RIO DE LAS AVES,98,TOTOLAPA,1,TOTOLAPA,TOTOLAPA,0,,,0,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION V,07ETH0051B,TELEBACHILLERATO NUM. 49 VAXAKMEN,111,ZINACANTAN,1,ZINACANTAN,ZINACANTAN,0,,,4,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION X,07ETH0052A,TELEBACHILLERATO NUM. 48 JUAN DE LA BARRERA,102,TUXTLA CHICO,28,2DA. SECCION DE GUILLEN,SEGUNDA SECCION DE GUILLEN,0,,,5,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION X,07ETH0053Z,TELEBACHILLERATO NUM. 47 MOCTEZUMA I,15,CACAHOATAN,52,UNION ROJA,UNION ROJA,0,,,5,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION VII,07ETH0054Z,TELEBACHILLERATO NUM. 46 JOSE VASCONCELOS CALDERON,90,TAPALAPA,1,TAPALAPA,TAPALAPA,0,,,3,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION XI,07ETH0055Y,TELEBACHILLERATO NUM. 45 VICENTE RIVA PALACIOS,53,MAZAPA DE MADERO,1,MAZAPA DE MADERO,MAZAPA DE MADERO,0,,,1,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION X,07ETH0056X,TELEBACHILLERATO NUM. 44 BELISARIO DOMINGUEZ PALENCIA,3,ACAPETAHUA,68,JIQUILPAN (ESTACION BONANZA),JIQUILPAN (ESTACION BONANZA),0,,,5,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION XI,07ETH0057W,TELEBACHILLERATO NUM. 43 ALBERT EINSTEIN,57,MOTOZINTLA,18,BREMEN,BREMEN (BARRIO CENTRO),0,,,1,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION X,07ETH0058V,TELEBACHILLERATO NUM. 58 FRAY MATIAS DE CORDOVA Y ORDOÑEZ,87,SUCHIATE,14,LA LIBERTAD,LA LIBERTAD,0,,,5,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION X,07ETH0059U,TELEBACHILLERATO NUM. 59 JOSE EMILIO GRAJALES,102,TUXTLA CHICO,11,MIGUEL HIDALGO,MIGUEL HIDALGO,0,,,5,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION X,07ETH0060J,TELEBACHILLERATO NUM. 60 OCTAVIO PAZ LOZANO,15,CACAHOATAN,5,AHUACATLAN,AHUACATLAN,0,,,5,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION VI,07ETH0061I,TELEBACHILLERATO NUM. 61 FRAY VICTOR MARIA FLORES,107,VILLA CORZO,183,1RO. DE MAYO,PRIMERO DE MAYO,0,,,12,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION VI,07ETH0062H,TELEBACHILLERATO NUM. 62 ZAPATA VIVE,108,VILLAFLORES,97,FRANCISCO VILLA,FRANCISCO VILLA,0,,,12,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION IX,07ETH0063G,TELEBACHILLERATO NUM. 63 EMILIO RABASA ESTEBANELL,69,PIJIJIAPAN,59,LA ESPERANZA (EL ZAPOTAL),LA ESPERANZA (EL ZAPOTAL),0,,,11,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION V,07ETH0064F,TELEBACHILLERATO NUM. 64 GABRIEL RAMOS MILLAN,64,OXCHUC,24,EL NIZ,EL NIZ,0,,,2,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION IX,07ETH0065E,TELEBACHILLERATO NUM. 65 MIGUEL ALVAREZ DEL TORO,97,TONALA,24,HUIZACHAL,RANCHERIA HUIZACHAL,0,,,11,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION VI,07ETH0066D,TELEBACHILLERATO NUM. 66 25 DE MARZO,107,VILLA CORZO,574,MONTERREY,EJIDO MONTERREY,0,,,12,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION I,07ETH0067C,TELEBACHILLERATO NUM. 67 JOAQUIN MIGUEL GUTIERREZ,12,BERRIOZABAL,59,LAS MARAVILLAS,LAS MARAVILLAS,0,,,0,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION II,07ETH0068B,TELEBACHILLERATO NUM. 68 JOSE EMILIO GRAJALES,46,JIQUIPILAS,58,NUEVA PALESTINA,NUEVA PALESTINA,0,,,0,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION I,07ETH0069A,TELEBACHILLERATO NUM. 74 ROMEO RINCON CASTILLEJOS,27,CHIAPA DE CORZO,79,NUEVO CARMEN TONAPAC,NUEVO CARMEN TONAPAC,0,,,0,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION II,07ETH0070Q,TELEBACHILLERATO NUM. 75 RODULFO FIGUEROA ESQUINCA,17,CINTALAPA,95,POMPOSO CASTELLANOS,POMPOSO CASTELLANOS,0,,,0,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION III,07ETH0071P,TELEBACHILLERATO NUM. 76 DOROTEO ARANGO,79,SAN FERNANDO,13,CUAUHTEMOC,CUAUHTEMOC,0,,,0,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION V,07ETH0072O,TELEBACHILLERATO NUM. 77 ANGEL ALBINO CORZO,49,LARRAINZAR,12,SAN CRISTOBALITO,SAN CRISTOBALITO,0,,,4,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION V,07ETH0073N,TELEBACHILLERATO NUM. 78 PITAGORAS,94,TEOPISCA,62,BETANIA,BETANIA,0,,,4,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION XIV,07ETH0074M,TELEBACHILLERATO NUM. 69 ALFONSO REYES OCHOA,96,TILA,73,USIPA,USIPA,0,,,2,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION XI,07ETH0075L,TELEBACHILLERATO NUM. 70 VENUSTIANO CARRANZA,10,BEJUCAL DE OCAMPO,1,BEJUCAL DE OCAMPO,BEJUCAL DE OCAMPO,0,,,1,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION XIII,07ETH0076K,TELEBACHILLERATO NUM. 72 PORFIRIO DIAZ MORI,116,MARQUES DE COMILLAS,7,BOCA DE CHAJUL,BOCA DE CHAJUL,0,,,8,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION X,07ETH0077J,TELEBACHILLERATO NUM. 79 NIÑOS HEROES DE CHAPULTEPEC,89,TAPACHULA,219,ZARAGOZA,ZARAGOZA,0,,,5,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION IX,07ETH0078I,TELEBACHILLERATO NUM. 71 FRANCISCO INDALECIO MADERO,69,PIJIJIAPAN,32,EL PALMARCITO,EL PALMARCITO,0,,,11,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION I,07ETH0079H,TELEBACHILLERATO NUM. 73 AGUSTIN MELGAR,101,TUXTLA GUTIERREZ,86,EMILIANO ZAPATA (AGUA FRIA),EMILIANO ZAPATA (AGUA FRIA),0,,,0,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION X,07ETH0080X,TELEBACHILLERATO NUM. 80 BLAISE PASCAL,54,MAZATAN,3,AQUILES SERDAN,AQUILES SERDAN,0,,,5,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION VIII,07ETH0081W,TELEBACHILLERATO NUM. 88 BENITO JUAREZ GARCIA,5,AMATAN,75,REFORMA Y PLANADA,REFORMA Y PLANADA,0,,,3,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION IX,07ETH0082V,TELEBACHILLERATO NUM. 81 JUAN RULFO,69,PIJIJIAPAN,13,NUEVA COAPA (ESTACION ECHEGARAY),ECHEGARAY,0,,,11,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION II,07ETH0083U,TELEBACHILLERATO NUM. 82 REVOLUCION MEXICANA,61,OCOZOCOAUTLA DE ESPINOSA,1535,EMBARCADERO DE LA CNC,EMBACADERO DE LA CNC,0,,,0,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION XI,07ETH0084T,TELEBACHILLERATO NUM. 83 HELEN KELLER,30,CHICOMUSELO,27,LAZARO CARDENAS,LAZARO CARDENAS,0,,,1,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION VI,07ETH0085S,TELEBACHILLERATO NUM. 84 GABRIEL GARCIA MARQUEZ,20,LA CONCORDIA,12,DOLORES JALTENANGO,DOLORES JALTENANGO,0,,,12,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION VIII,07ETH0086R,TELEBACHILLERATO NUM. 85 GABRIELA MISTRAL,68,PICHUCALCO,41,NUEVO NICAPA,NUEVO NICAPA,0,,,3,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION VI,07ETH0087Q,TELEBACHILLERATO NUM. 86 VICTORIANO HUERTA,108,VILLAFLORES,13,LOS ANGELES,LOS ANGELES,0,,,12,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION VI,07ETH0088P,TELEBACHILLERATO NUM. 87 31 DE AGOSTO,108,VILLAFLORES,24,BENITO JUAREZ,BENITO JUAREZ,0,,,12,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION II,07ETH0089O,TELEBACHILLERATO NUM. 89 JAIME NUNO ROCA,17,CINTALAPA,37,CONSTITUCION (EL CHAYOTAL),LA CONSTITUCION (EL CHAYOTAL),0,,,0,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION III,07ETH0090D,TELEBACHILLERATO NUM. 90 LEONA VICARIO FERNANDEZ,33,FRANCISCO LEON,17,VICENTE GUERRERO,VICENTE GUERRERO,0,,,3,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION XIII,07ETH0091C,TELEBACHILLERATO NUM. 91 ALVARO OBREGON,16,CATAZAJA,228,CRUCERO EL CUYO,CRUCERO EL CUYO,0,,,8,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION III,07ETH0092B,TELEBACHILLERATO NUM. 92 ANASTACIO BUSTAMANTE,33,FRANCISCO LEON,42,RIVERA EL VIEJO CARMEN,RIVERA EL VIEJO CARMEN,0,,,3,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION XI,07ETH0093A,TELEBACHILLERATO NUM. 93 ADOLFO RUIZ CORTINEZ,30,CHICOMUSELO,94,UNION BUENAVISTA,UNION BUENAVISTA,0,,,1,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION VII,07ETH0094Z,TELEBACHILLERATO NUM. 94 ANEXION DE CHIAPAS A MEXICO 14 DE SEPTIEMBRE,44,IXTAPA,24,EL NOPAL,EL NOPAL,0,,,0,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION VII,07ETH0095Z,TELEBACHILLERATO NUM. 95 AGUSTIN DE ITURBIDE,39,HUITIUPAN,152,RAMOS CUBILETE,RAMOS CUBILETE,0,,,0,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION VII,07ETH0096Y,TELEBACHILLERATO NUM. 96 NICOLAS BRAVO,72,PUEBLO NUEVO SOLISTAHUACAN,68,SAN RAFAEL,SAN RAFAEL,0,,,3,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION XV,07ETH0097X,TELEBACHILLERATO NUM. 97 BICENTENARIO,19,COMITAN DE DOMINGUEZ,299,YALTZI TRES LAGUNAS,YATZI TRES LAGUNAS,0,,,6,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION VI,07ETH0098W,TELEBACHILLERATO NUM. 98 CARLOS MONSIVAIS,108,VILLAFLORES,334,VILLA HIDALGO,VILLA HIDALGO,0,,,12,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION VII,07ETH0099V,TELEBACHILLERATO NUM. 101 HERMILA GALINDO DE TOPETE,85,SOYALO,5,FRANCISCO SARABIA,FRANCISCO SARABIA,0,,,0,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION XIV,07ETH0100U,TELEBACHILLERATO NUM. 100 CARLOS OLMOS,77,SALTO DE AGUA,101,VICENTE GUERRERO,VICENTE GUERRERO,0,,,8,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION II,07ETH0101T,TELEBACHILLERATO NUM. 102 FRIDA KAHLO,17,CINTALAPA,157,VISTA HERMOSA,VISTAHERMOSA,0,,,0,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION XI,07ETH0102S,TELEBACHILLERATO NUM. 103 GUADALUPE VICTORIA,11,BELLA VISTA,14,EL PROGRESO,EL PROGRESO,0,,,1,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION II,07ETH0103R,TELEBACHILLERATO NUM. 104 EL PIPILA,61,OCOZOCOAUTLA DE ESPINOSA,213,VICENTE GUERRERO (MATAMOROS),VICENTE GUERRERO (MATAMOROS),0,,,0,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION I,07ETH0104Q,TELEBACHILLERATO NUM. 105 JUAN ESCUTIA,27,CHIAPA DE CORZO,112,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,0,,,0,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION IX,07ETH0105P,TELEBACHILLERATO NUM. 106 MANUEL VELASCO SUAREZ,69,PIJIJIAPAN,529,LA CONQUISTA,LA CONQUISTA,0,0,,11,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION XIII,07ETH0106O,TELEBACHILLERATO NUM. 112 LAZARO CARDENAS DEL RIO,114,BENEMERITO DE LAS AMERICAS,19,NUEVO CHIHUAHUA,NUEVO CHIHUAHUA,0,,,11,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION III,07ETH0107N,TELEBACHILLERATO NUM. 107 JOSE CLEMENTE OROZCO,21,COPAINALA,13,BENITO JUAREZ,BENITO JUAREZ,0,,,0,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION III,07ETH0108M,TELEBACHILLERATO NUM. 108 VALENTIN GOMEZ FARIAS,33,FRANCISCO LEON,13,SAN MIGUEL LA SARDINA,SAN MIGUEL LA SARDINA,0,,,3,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION IX,07ETH0109L,TELEBACHILLERATO NUM. 109 JOSE MARIA LUIS MORA,51,MAPASTEPEC,43,ROBERTO BARRIOS,EL NACIONAL ROBERTO BARRIOS,0,,,5,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION X,07ETH0110A,TELEBACHILLERATO NUM. 110 IGNACIO LOPEZ RAYON,3,ACAPETAHUA,29,LA PALMA,LA PALMA,0,,,5,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION X,07ETH0111Z,TELEBACHILLERATO NUM. 111 ENRIQUE FLORES MAGON,15,CACAHOATAN,2,AGUA CALIENTE,AGUA CALIENTE,0,,,5,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION IX,07ETH0112Z,TELEBACHILLERATO NUM. 113 ADOLFO LOPEZ MATEOS,97,TONALA,19,GENERAL ALBERTO PINEDA,EJIDO GENERAL ALBERTO PINEDA,0,,,11,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION V,07ETH0113Y,TELEBACHILLERATO NUM. 115 EULALIO GUTIERREZ ORTIZ,64,OXCHUC,71,TIAQUIL,CAMINO DE TERRACERIA ENTRONQUE DE LA CARRETERA OXCHUC-OCOSINGO TZONTEALUA KILOME,0,,,2,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION XII,07ETH0114X,TELEBACHILLERATO NUM. 116 FRAY PEDRO DE GANTE,59,OCOSINGO,595,LACANJA CHANSAYAB,CARRETERA PALENQUE-BENEMERITO DE LAS AMERICAS,0,,,2,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION XII,07ETH0115W,TELEBACHILLERATO NUM. 117 LEONARDO BRAVO,4,ALTAMIRANO,31,JOAQUIN MIGUEL GUTIERREZ,CALLE JOAQUIN MIGUEL GUTIERREZ,0,,,2,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION VII,07ETH0116V,TELEBACHILLERATO NUM. 118 RICARDO ENOCH CANCINO CASAHONDA,90,TAPALAPA,3,MAZONO,MAZONO,0,,,3,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION XI,07ETH0117U,TELEBACHILLERATO NUM. 119 MANUEL DE LA PEÑA,30,CHICOMUSELO,8,20 DE NOVIEMBRE,CABECERA MUNICIPAL CHICOACEN KM. 12 DESTINO EJIDO SAN ANTENIO,0,,,1,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION VI,07ETH0118T,TELEBACHILLERATO NUM. 120 MANUEL VELASCO SUAREZ,108,VILLAFLORES,176,NUEVO MEXICO,CALLE NINGUNO,0,,,12,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION II,07ETH0119S,TELEBACHILLERATO NUM. 114 LAS SOLDADERAS,17,CINTALAPA,54,GUSTAVO DIAZ ORDAZ,CAMINO DE TERRACERIA RIZO DE ORO A GUSTAVO DIAZ ORDAZ,0,,,0,8,BACHILLERATO,TELEBACHILLERATO ESTATAL,,
REGION I,07ETV0001N,TELESECUNDARIA 001 JUAN SABINES GUTIERREZ,101,TUXTLA GUTIERREZ,37,COPOYA,COPOYA,0,26,10,0,5,SECUNDARIA,TELESECUNDARIA ESTATAL,,
REGION I,07ETV0002M,TELESECUNDARIA 002 ROSARIO CASTELLANOS FIGUEROA,27,CHIAPA DE CORZO,80,SALVADOR URBINA,SALVADOR URBINA,0,26,10,0,5,SECUNDARIA,TELESECUNDARIA ESTATAL,,
REGION I,07ETV0003L,TELESECUNDARIA 003 MIGUEL HIDALGO Y COSTILLA,27,CHIAPA DE CORZO,45,JULIAN GRAJALES,JULIAN GRAJALES,0,26,10,0,5,SECUNDARIA,TELESECUNDARIA ESTATAL,,
REGION VI,07ETV0004K,TELESECUNDARIA 004 EMILIANO ZAPATA SALAZAR,20,LA CONCORDIA,25,PLAN DE AGUA PRIETA,PLAN DE AGUA PRIETA,0,27,9,12,5,SECUNDARIA,TELESECUNDARIA ESTATAL,,
REGION IV,07ETV0005J,TELESECUNDARIA 005 FRANCISCO INDALECIO MADERO,2,ACALA,71,20 DE NOVIEMBRE,20 DE NOVIEMBRE,0,1,1,0,5,SECUNDARIA,TELESECUNDARIA ESTATAL,,
REGION IX,07ETV0006I,TELESECUNDARIA 328 PONCIANO ARRIAGA,9,ARRIAGA,1,ARRIAGA,11 NORTE Y 12 ORIENTE SIN NUM.,6622746,31,8,11,5,SECUNDARIA,TELESECUNDARIA ESTATAL,,
REGION II,07ETV0007H,TELESECUNDARIA 007 FRAY MATIAS DE CORDOVA Y ORDOÑEZ,46,JIQUIPILAS,23,CUAUHTEMOC,CUAUHTEMOC,0,13,14,0,5,SECUNDARIA,TELESECUNDARIA ESTATAL,,
REGION II,07ETV0008G,TELESECUNDARIA 008 BENEMERITO DE LAS AMERICAS,46,JIQUIPILAS,8,BAJA CALIFORNIA,BAJA CALIFORNIA,0,23,14,0,5,SECUNDARIA,TELESECUNDARIA ESTATAL,,
REGION II,07ETV0009F,TELESECUNDARIA 009 SALVADOR DIAZ MIRON,46,JIQUIPILAS,45,JOSE MARIA PINO SUAREZ,JOSE MARIA PINO SUAREZ,0,13,14,0,5,SECUNDARIA,TELESECUNDARIA ESTATAL,,
REGION II,07ETV0010V,TELESECUNDARIA 010,17,CINTALAPA,81,NUEVA TENOCHTITLAN (RIZO DE ORO),NUEVA TENOCHTITLAN (RIZO DE ORO),0,13,14,0,5,SECUNDARIA,TELESECUNDARIA ESTATAL,,
REGION II,07ETV0011U,TELESECUNDARIA 011 LAZARO CARDENAS DEL RIO,17,CINTALAPA,44,EMILIANO ZAPATA,EMILIANO ZAPATA,0,13,14,0,5,SECUNDARIA,TELESECUNDARIA ESTATAL,,
REGION II,07ETV0012T,TELESECUNDARIA 012 JAIME NUNO,17,CINTALAPA,147,TRIUNFO DE MADERO,TRIUNFO DE MADERO,0,13,14,0,5,SECUNDARIA,TELESECUNDARIA ESTATAL,,
