REGION X,07ETV0230G,TELESECUNDARIA 032 ROSARIO CASTELLANOS FIGUEROA,001,ACACOYAGUA,0001,ACACOYAGUA,ACACOYAGUA,0,024,07,005,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION X,07ETV0231F,TELESECUNDARIA 035 MIGUEL HIDALGO Y COSTILLA,003,ACAPETAHUA,0068,JIQUILPAN (ESTACION BONANZA),JIQUILPAN (ESTACION BONANZA),0,024,07,005,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION X,07ETV0232E,TELESECUNDARIA 036 FRAY MATIAS DE CORDOVA Y ORDO„EZ,003,ACAPETAHUA,0012,CONSUELO ULAPA,CONSUELO ULAPA,0,033,08,005,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION X,07ETV0233D,TELESECUNDARIA 037 JOSE VASCONCELOS CALDERON,003,ACAPETAHUA,0005,EL ARENAL,EL ARENAL,0,024,07,005,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION X,07ETV0234C,TELESECUNDARIA 038 JAIME SABINES GUTIERREZ,003,ACAPETAHUA,0006,BARRA ZACAPULCO,BARRA ZACAPULCO,0,024,07,005,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION IX,07ETV0235B,TELESECUNDARIA 048 RICARDO FLORES MAGON,009,ARRIAGA,0001,ARRIAGA,COLONIA CALERA,0,031,08,011,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION IX,07ETV0236A,TELESECUNDARIA 049 SOR JUANA INES DE LA CRUZ,009,ARRIAGA,0058,LA LINEA,LA LINEA,0,031,08,011,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION X,07ETV0237Z,TELESECUNDARIA 058 LAZARO CARDENAS DEL RIO,015,CACAHOATAN,0005,AHUACATLAN,AHUACATLAN,0,036,07,005,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION X,07ETV0238Z,TELESECUNDARIA 059 HEROES DE CHAPULTEPEC,015,CACAHOATAN,0052,UNION ROJA,UNION ROJA,0,071,07,005,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION X,07ETV0239Y,TELESECUNDARIA 060 PATRIA Y LIBERTAD,015,CACAHOATAN,0003,EL AGUILA,EL AGUILA,0,036,07,005,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION X,07ETV0240N,TELESECUNDARIA 101 NICOLAS RUIZ,032,ESCUINTLA,0071,UNION JAMAICA,UNION JAMAICA,0068214,024,07,005,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION X,07ETV0241M,TELESECUNDARIA 102 BENEMERITO DE LAS AMERICAS,032,ESCUINTLA,0026,HOJA BLANCA,HOJA BLANCA,0,024,07,005,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION X,07ETV0242L,TELESECUNDARIA 103 JUAN RULFO,032,ESCUINTLA,0074,VERACRUZ,VERACRUZ,0,024,07,005,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION X,07ETV0243K,TELESECUNDARIA 104 BENITO JUAREZ GARCIA,032,ESCUINTLA,0068,SAN FELIPE TIZAPA,CALLE BENITO JUAREZ NUMERO 60,0,014,07,005,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION X,07ETV0244J,TELESECUNDARIA 112 LAZARO CARDENAS DEL RIO,035,FRONTERA HIDALGO,0099,IGNACIO ZARAGOZA,IGNACIO ZARAGOZA,0,071,07,005,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION X,07ETV0245I,TELESECUNDARIA 113 MI PATRIA ES PRIMERO,035,FRONTERA HIDALGO,0057,POBLADO FRANCISCO I. MADERO,POBLADO FRANCISCO INDALECIO MADERO,0,021,07,005,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION X,07ETV0246H,TELESECUNDARIA 371 TIERRA Y LIBERTAD,037,HUEHUETAN,0090,NUEVA VICTORIA,NUEVA VICTORIA,0,051,07,005,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION X,07ETV0247G,TELESECUNDARIA 373 FRANCISCO INDALECIO MADERO,037,HUEHUETAN,0040,CHAMULAPITA,CHAMULAPITA,0,051,07,005,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION X,07ETV0248F,TELESECUNDARIA 117 JOSE JOAQUIN FERNANDEZ DE LIZARDI,089,TAPACHULA,0102,JOAQUIN MIGUEL GUTIERREZ (EL MANZANO),JOAQUIN MIGUEL GUTIERREZ (EL MANZANO),0,011,07,005,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION X,07ETV0249E,TELESECUNDARIA 372 VICENTE RIVA PALACIOS,037,HUEHUETAN,0137,TEPEHUITZ,TEPEHUITZ,0,051,07,005,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION X,07ETV0250U,TELESECUNDARIA 368 BELISARIO DOMINGUEZ PALENCIA,040,HUIXTLA,0073,CANTON PLAYA GRANDE,CANTON PLAYA GRANDE,0,014,07,005,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION X,07ETV0251T,TELESECUNDARIA 367 SALVADOR URBINA,040,HUIXTLA,0116,LA UNION,LA UNION,0,014,07,005,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION IX,07ETV0253R,TELESECUNDARIA 142 BENITO JUAREZ GARCIA,051,MAPASTEPEC,0043,ROBERTO BARRIOS,ROBERTO BARRIOS,0,033,08,005,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION IX,07ETV0254Q,TELESECUNDARIA 143 FRANCISCO SARABIA,051,MAPASTEPEC,0020,FRANCISCO SARABIA (LA BLANCA),FRANCISCO SARABIA (LA BLANCA),0,033,08,005,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION IX,07ETV0255P,TELESECUNDARIA 144 ADOLFO LOPEZ MATEOS,051,MAPASTEPEC,0002,ADOLFO LOPEZ MATEOS,ADOLFO LOPEZ MATEOS,0,033,08,005,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION X,07ETV0256O,TELESECUNDARIA 153 SOR JUANA INES DE LA CRUZ,054,MAZATAN,0002,EL AGUACATE,EL AGUACATE,0,011,07,005,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION X,07ETV0257N,TELESECUNDARIA 154 BELISARIO DOMINGUEZ PALENCIA,054,MAZATAN,0018,EFRAIN A. GUTIERREZ,EFRAIN A. GUTIERREZ,0,011,07,005,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION X,07ETV0259L,TELESECUNDARIA 156 LAZARO CARDENAS DEL RIO,054,MAZATAN,0042,LA VICTORIA,LA VICTORIA,0,011,07,005,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION IX,07ETV0260A,TELESECUNDARIA 334 JOAQUIN AMARO,069,PIJIJIAPAN,0023,TAMAULIPAS (JOAQUIN AMARO),TAMAULIPAS (JOAQUIN AMARO),0,018,08,011,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION IX,07ETV0261Z,TELESECUNDARIA 194 CARLOS FUENTES,069,PIJIJIAPAN,0027,MIGUEL ALEMAN VALDEZ (JERICO),MIGUEL ALEMAN VALDEZ (JERICO),0,018,08,011,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION IX,07ETV0262Z,TELESECUNDARIA 195 14 DE SEPTIEMBRE,069,PIJIJIAPAN,0003,LAS BRISAS,LAS BRISAS,0,018,08,011,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION IX,07ETV0263Y,TELESECUNDARIA 196 JOSE VASCONCELOS CALDERON,069,PIJIJIAPAN,0037,PROGRESO,PROGRESO,0,018,08,011,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION IX,07ETV0264X,TELESECUNDARIA 197 BELISARIO DOMINGUEZ PALENCIA,069,PIJIJIAPAN,0007,EL CARMEN,EL CARMEN,0,018,08,011,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION IX,07ETV0265W,TELESECUNDARIA 198 SIMON BOLIVAR,069,PIJIJIAPAN,0025,LOS LIMONES,LOS LIMONES,0,018,08,011,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION X,07ETV0266V,TELESECUNDARIA 221 AMADO NERVO,089,TAPACHULA,0150,RAYMUNDO ENRIQUEZ,RAYMUNDO ENRIQUEZ,0,011,07,005,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION X,07ETV0267U,TELESECUNDARIA 222 LAZARO CARDENAS DEL RIO,089,TAPACHULA,0219,ZARAGOZA,ZARAGOZA,0,035,07,005,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION X,07ETV0268T,TELESECUNDARIA 223 LEYES DE REFORMA,089,TAPACHULA,0083,FRANCISCO I. MADERO (LA BOLSA DE LA BOTELLA),FRANCISCO INDALECIO MADERO (LA BOLSA DE LA BOTELLA),0,011,07,005,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION X,07ETV0269S,TELESECUNDARIA 224 15 DE MAYO,089,TAPACHULA,0127,MURILLO,MURILLO,0,011,07,005,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION X,07ETV0270H,TELESECUNDARIA 225 JOSE VASCONCELOS CALDERON,087,SUCHIATE,0008,DORADO NUEVO,DORADO NUEVO,0,021,07,005,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION IX,07ETV0271G,TELESECUNDARIA 235,097,TONALA,0065,VICENTE GUERRERO,VICENTE GUERRERO,0,008,08,011,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION IX,07ETV0272F,TELESECUNDARIA 236,097,TONALA,0024,HUIZACHAL,HUIZACHAL,0,008,08,011,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION IX,07ETV0273E,TELESECUNDARIA 237,097,TONALA,0033,MANUEL AVILA CAMACHO (PONTE DURO),MANUEL AVILA CAMACHO (PONTE DURO),0,008,08,011,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION IX,07ETV0274D,TELESECUNDARIA 238,097,TONALA,0119,MORELOS (MOJARRAS),MORELOS (MOJARRAS),0,008,08,011,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION IX,07ETV0275C,TELESECUNDARIA 239,097,TONALA,0039,PALO BLANCO,PALO BLANCO,0,008,08,011,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION IX,07ETV0276B,TELESECUNDARIA 240 BENITO JUAREZ GARCIA,097,TONALA,0026,IGNACIO RAMIREZ,IGNACIO RAMIREZ,0,031,08,011,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION X,07ETV0277A,TELESECUNDARIA 264 EMILIO RABASA ESTEBANELL,087,SUCHIATE,0011,IGNACIO LOPEZ RAYON,IGNACIO LOPEZ RAYON,0,021,07,005,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION X,07ETV0278Z,TELESECUNDARIA 265 VICENTE GUERRERO,102,TUXTLA CHICO,0020,VICENTE GUERRERO,VICENTE GUERRERO,0,021,07,005,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION X,07ETV0279Z,TELESECUNDARIA 266 JUAN SABINES GUTIERREZ,102,TUXTLA CHICO,0009,MANUEL LAZOS,MANUEL LAZOS,0,036,07,005,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION X,07ETV0280O,TELESECUNDARIA 267 MIGUEL HIDALGO Y COSTILLA,102,TUXTLA CHICO,0004,GUADALUPE VICTORIA,GUADALUPE VICTORIA,0,071,07,005,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION X,07ETV0281N,TELESECUNDARIA 268 24 DE FEBRERO,102,TUXTLA CHICO,0028,2DA. SECCION DE GUILLEN,2DA. SECCION DE GUILLEN,0,036,07,005,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION X,07ETV0282M,TELESECUNDARIA 269 BENITO JUAREZ GARCIA,102,TUXTLA CHICO,0022,EL SACRIFICIO,EL SACRIFICIO,0,036,07,005,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION X,07ETV0283L,TELESECUNDARIA 270 BATALLA DE PUEBLA,102,TUXTLA CHICO,0013,2DA. SECCION DE MEDIO MONTE,2DA. SECCION DE MEDIO MONTE,0,036,07,005,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION X,07ETV0286I,TELESECUNDARIA 273 ROSARIO CASTELLANOS FIGUEROA,103,TUZANTAN,0035,VILLA HIDALGO,VILLA HIDALGO,0,051,07,005,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION X,07ETV0287H,TELESECUNDARIA 274 JUAN ESCUTIA,103,TUZANTAN,0020,EL RETIRO,EL RETIRO,0,051,07,005,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION X,07ETV0288G,TELESECUNDARIA 275 JUAN SABINES GUTIERREZ,103,TUZANTAN,0034,ESTACION TUZANTAN,CALLE COCODRILO SIN NUM.,0,051,07,005,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION X,07ETV0289F,TELESECUNDARIA 276 SOR JUANA INES DE LA CRUZ,103,TUZANTAN,0012,MANACAL,MANACAL,0,051,07,005,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION X,07ETV0290V,TELESECUNDARIA 277 BELISARIO DOMINGUEZ PALENCIA,103,TUZANTAN,0028,EL TARRAL,EL TARRAL,0,051,07,005,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION II,07ETV0291U,TELESECUNDARIA 366 ABELARDO LEAL RODRIGUEZ,017,CINTALAPA,0002,ABELARDO L. RODRIGUEZ,ABELARDO LEAL RODRIGUEZ,0,023,14,000,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION XI,07ETV0292T,TELESECUNDARIA 452 FRAY VICTOR MARIA FLORES,034,FRONTERA COMALAPA,0058,EL PORTAL,EL PORTAL,0,025,15,001,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION XIV,07ETV0293S,TELESECUNDARIA 298 JOSE EMILIO GRAJALES,031,CHILON,0062,CENTRO CHICH,PASO DEL MACHO,0,034,11,002,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION XI,07ETV0294R,TELESECUNDARIA 300 13 DE SEPTIEMBRE,034,FRONTERA COMALAPA,0070,SABINALITO,SABINALITO,0,015,15,001,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION IX,07ETV0295Q,TELESECUNDARIA 301,097,TONALA,0046,LA POLKA,LA POLKA,0,008,08,011,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION XI,07ETV0296P,TELESECUNDARIA 306 ISMAEL MENDOZA SANCHEZ,057,MOTOZINTLA,0021,BUENOS AIRES,BUENOS AIRES,0,010,06,001,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION X,07ETV0298N,TELESECUNDARIA 309 ROSARIO CASTELLANOS FIGUEROA,105,UNION JUAREZ,0009,EUREKA,EUREKA,0,036,07,005,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION VI,07ETV0300L,TELESECUNDARIA 082 BENITO JUAREZ GARCIA,020,LA CONCORDIA,0012,DOLORES JALTENANGO,DOLORES JALTENANGO,0,027,09,012,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION VIII,07ETV0301K,TELESECUNDARIA 202 EMILIO RABASA ESTEBANELL,048,JUAREZ,0021,MUNDO NUEVO ABAJO,MUNDO NUEVO ABAJO,0,045,02,003,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION VIII,07ETV0302J,TELESECUNDARIA 191 ROSARIO CASTELLANOS FIGUEROA,062,OSTUACAN,0042,NUEVO GUADALUPE VICTORIA,NUEVO GUADALUPE VICTORIA (KILOMETRO TREINTA Y,1311390,029,02,003,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION XIII,07ETV0303I,TELESECUNDARIA 303 LUIS DONALDO COLOSIO MURRIETA,065,PALENQUE,0123,SAN JUAN CHANCALAITO,SAN JUAN CHANCALAITO,0,037,03,008,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION XIV,07ETV0305G,TELESECUNDARIA 261 VICENTE GUERRERO,100,TUMBALA,0017,CUCTIEPA,CUTIEPA,0,034,11,002,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION XIV,07ETV0306F,TELESECUNDARIA 242 NI„OS HEROES,100,TUMBALA,0049,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,0,034,11,002,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION V,07ETV0307E,TELESECUNDARIA 213 SOR JUANA INES DE LA CRUZ,111,ZINACANTAN,0011,PASTE,PASTE,0,055,04,004,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION X,07ETV0308D,TELESECUNDARIA 302 ROSARIO CASTELLANOS FIGUEROA,071,VILLA COMALTITLAN,0065,LAZARO CARDENAS,LAZARO CARDENAS DEL RIO,0,014,07,005,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION V,07ETV0309C,TELESECUNDARIA 100 MARIA MONTESSORI,007,AMATENANGO DEL VALLE,0001,AMATENANGO DEL VALLE,AMATENANGO DEL VALLE,0,005,04,004,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION I,07ETV0310S,TELESECUNDARIA 115 BENITO JUAREZ GARCIA,027,CHIAPA DE CORZO,0003,AMERICA LIBRE,AMERICA LIBRE,0,026,10,000,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION X,07ETV0311R,TELESECUNDARIA 432 JOSEFA ORTIZ DE DOMINGUEZ,037,HUEHUETAN,0097,PLAN DE AYALA,PLAN DE AYALA,0,051,07,005,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION XIII,07ETV0312Q,TELESECUNDARIA 379 FELIPE CARRILLO PUERTO,065,PALENQUE,0385,LA JOYA,LA JOYA,0,009,03,008,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION XIV,07ETV0313P,TELESECUNDARIA 319 5 DE FEBRERO,031,CHILON,0103,TZOBOJITLE JOTOAQUIL,TZOBOJITLE JOTOAQUIL,0,059,11,002,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION X,07ETV0314O,TELESECUNDARIA 374 MIGUEL HIDALGO Y COSTILLA,040,HUIXTLA,0004,AQUILES SERDAN,AQUILES SERDAN,0,014,07,005,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION XI,07ETV0315N,TELESECUNDARIA 380 RICARDO FLORES MAGON,034,FRONTERA COMALAPA,0006,BENITO JUAREZ,BENITO JUAREZ GARCIA,0,015,15,001,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION IX,07ETV0316M,TELESECUNDARIA 158 BENITO JUAREZ GARCIA,069,PIJIJIAPAN,0059,LA ESPERANZA (EL ZAPOTAL),LA ESPERANZA (EL ZAPOTAL),0040586,018,08,011,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION VI,07ETV0317L,TELESECUNDARIA 111 FRANCISCO INDALECIO MADERO,107,VILLA CORZO,0073,EMILIANO ZAPATA,EMILIANO ZAPATA,0,002,09,012,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION XV,07ETV0318K,TELESECUNDARIA 325 DIEGO RIVERA,041,LA INDEPENDENCIA,0023,GALEANA,GALEANA,0,043,05,006,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION IX,07ETV0319J,TELESECUNDARIA 418,097,TONALA,0001,TONALA,TONALA,0,008,08,011,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION XII,07ETV0320Z,TELESECUNDARIA 130 VENUSTIANO CARRANZA,004,ALTAMIRANO,0081,VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,0,006,11,002,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION VIII,07ETV0321Y,TELESECUNDARIA 249 EMILIANO ZAPATA SALAZAR,043,IXTACOMITAN,0009,EMILIANO ZAPATA,EMILIANO ZAPATA,0,004,02,003,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION II,07ETV0322X,TELESECUNDARIA 362,046,JIQUIPILAS,0034,NUEVA FRANCIA,NUEVA FRANCIA,0,023,14,000,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION II,07ETV0323W,TELESECUNDARIA 363 JOSE JOAQUIN FERNANDEZ DE LIZARDI,046,JIQUIPILAS,0109,UNION AGRARISTA,UNION AGRARISTA,0,023,14,000,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION XIII,07ETV0325U,TELESECUNDARIA 335 JUAN ALDAMA,050,LA LIBERTAD,0004,BENITO JUAREZ CENTRO,BENITO JUAREZ GARCIA,0,009,03,008,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION XV,07ETV0326T,TELESECUNDARIA 083 JULIAN GRAJALES,052,LAS MARGARITAS,0032,EL EDEN,EL EDEN,0,063,05,006,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION XI,07ETV0327S,TELESECUNDARIA 342 EMILIO RABASA ESTEBANELL,053,MAZAPA DE MADERO,0011,JUAREZ CHEMALE,JUAREZ CHEMALE,0,010,06,001,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION XIV,07ETV0328R,TELESECUNDARIA 443 VICENTE GUERRERO,077,SALTO DE AGUA,0101,VICENTE GUERRERO,VICENTE GUERRERO,0,047,03,008,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION XI,07ETV0329Q,TELESECUNDARIA 344 FRANCISCO GONZALEZ BOCANEGRA,057,MOTOZINTLA,0134,VILLAHERMOSA UNO,VILLAHERMOSA UNO,0,054,06,001,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION XIII,07ETV0330F,TELESECUNDARIA 370 BELISARIO DOMINGUEZ PALENCIA,065,PALENQUE,0063,LAZARO CARDENAS,LAZARO CARDENAS DEL RIO,0,019,03,008,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION XIII,07ETV0331E,TELESECUNDARIA 337 CRISTOBAL COLON,114,BENEMERITO DE LAS AMERICAS,0003,BENEMERITO DE LAS AMERICAS PRIMERA SECCION,BENEMERITO DE LAS AMERICAS PRIMERA SECCION,0,069,13,008,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION XIII,07ETV0332D,TELESECUNDARIA 338 ALFONSO GARCIA ROBLES,116,MARQUES DE COMILLAS,0001,ZAMORA PICO DE ORO,MARQUES DE COMILLAS,0,069,13,008,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION XIII,07ETV0333C,TELESECUNDARIA 375 VICTORIANO HUERTA,065,PALENQUE,0482,MONTECRISTO,MONTECRISTO,0,053,03,008,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION XII,07ETV0334B,TELESECUNDARIA 316 JOSE VASCONCELOS CALDERON,059,OCOSINGO,0001,OCOSINGO,BARRIO SAN ANTONIO,0,006,11,002,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION II,07ETV0335A,TELESECUNDARIA 155 ANGEL ALBINO CORZO,061,OCOZOCOAUTLA DE ESPINOSA,0230,AMERICA LIBRE,AMERICA LIBRE,0,003,14,000,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION VIII,07ETV0336Z,TELESECUNDARIA 193 EMILIO RABASA ESTEBANELL,062,OSTUACAN,0019,PLAN DE AYALA,PLAN DE AYALA,1510759,029,02,003,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION VIII,07ETV0337Z,TELESECUNDARIA 232 LEONA VICARIO,068,PICHUCALCO,0021,TECTUAPAN,TECTUAPAN,0,004,02,003,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION XI,07ETV0339X,TELESECUNDARIA 341 JUSTO SIERRA MENDEZ,070,EL PORVENIR,0005,CHIMALAPA,CHIMALAPA,0,010,06,001,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION III,07ETV0342K,TELESECUNDARIA 210 ROSARIO CASTELLANOS FIGUEROA,079,SAN FERNANDO,0101,EL CARMELO,EL CARMELO,0,057,01,000,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION XI,07ETV0343J,TELESECUNDARIA 339 IGNACIO LOPEZ RAYON,080,SILTEPEC,0011,ESCOBILLAL,ESCOBILLAL,0,039,06,001,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION XI,07ETV0344I,TELESECUNDARIA 355 EMILIO RABASA ESTEBANELL,080,SILTEPEC,0002,ANGEL DIAZ,ANGEL DIAZ,0,039,06,001,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION XI,07ETV0345H,TELESECUNDARIA 340 BENITO JUAREZ GARCIA,080,SILTEPEC,0034,VEGA DEL ROSARIO,VEGA DEL ROSARIO,0,039,06,001,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION X,07ETV0346G,TELESECUNDARIA 347 NI„OS HEROES,089,TAPACHULA,0058,CANTON EL CAUCHO,SAN JOSE REFORMA EL CAUCHO,0,035,07,005,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION X,07ETV0347F,TELESECUNDARIA 348 MI PATRIA ES PRIMERO,089,TAPACHULA,0211,VEINTISEIS DE OCTUBRE,VEINTISEIS DE OCTUBRE (EL RETIRO),0,035,07,005,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION XIV,07ETV0349D,TELESECUNDARIA 318 JUANA DE ASBAJE,096,TILA,0105,NUEVO LIMAR,NUEVO LIMAR,0,048,12,002,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION IX,07ETV0350T,TELESECUNDARIA 332,097,TONALA,0003,DOCTOR BELISARIO DOMINGUEZ (LA BARRA),DOCTOR BELISARIO DOMINGUEZ (LA BARRA),0,008,08,011,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION IX,07ETV0351S,TELESECUNDARIA 333 21 DE MARZO,097,TONALA,0019,GENERAL ALBERTO PINEDA,GENERAL ALBERTO PINEDA,0,018,08,011,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION IV,07ETV0352R,TELESECUNDARIA 280 LUIS DONALDO COLOSIO MURRIETA,106,VENUSTIANO CARRANZA,0165,VICENTE GUERRERO,VICENTE GUERRERO,0,065,10,000,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION IX,07ETV0353Q,TELESECUNDARIA 331,097,TONALA,0037,EL NARANJO,EL NARANJO,0,008,08,011,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION IX,07ETV0354P,TELESECUNDARIA 329 VALENTIN GOMEZ FARIAS,097,TONALA,0009,HUANACASTAL,HUANACASTAL,0,031,08,011,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION IX,07ETV0355O,TELESECUNDARIA 330,097,TONALA,0062,EL TERRERO,EL TERRERO,0,008,08,011,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION XV,07ETV0356N,TELESECUNDARIA 381 BENITO JUAREZ GARCIA,099,LA TRINITARIA,0036,CARMEN XHAN,CARMEN XHAN,0,017,05,006,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION XV,07ETV0357M,TELESECUNDARIA 351 POLICRONIO FIGUEROA AGUEDA,099,LA TRINITARIA,0087,GUADALUPE EL ZAPOTE,GUADALUPE EL ZAPOTE,0,041,13,006,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION I,07ETV0359K,TELESECUNDARIA 123 JAIME SABINES GUTIERREZ,101,TUXTLA GUTIERREZ,0001,TUXTLA GUTIERREZ,AVENIDA JUAN SABINES 341 FRACCIONAMIENTO LA SALLE,6141098,026,10,000,5,SECUNDARIA,TELESECUNDARIA ESTATAL
REGION I,07ETV0361Z,TELESECUNDARIA 021 24 DE FEBRERO,101,TUXTLA GUTIERREZ,0001,TUXTLA GUTIERREZ,COLONIA PATRIA NUEVA,0,001,01,000,5,SECUNDARIA,TELESECUNDARIA ESTATAL
